#{"t_start": 1738173668.0426607, "env_id": "CustomHopperWithObstacles-source-v0"}
r,l,t
1084.314411,279,3173.584594
1093.00924,275,3173.740778
1085.418333,278,3173.892339
1078.727318,284,3174.037204
1092.006048,279,3174.178218
1091.804645,278,3174.320551
1089.686699,272,3174.460956
1084.375152,278,3174.604575
1071.381185,286,3174.752333
1079.467913,285,3174.899586
1078.88882,287,3175.048008
1085.394455,274,3175.189543
1071.578486,284,3175.336594
1083.41456,279,3175.480765
1052.768689,267,3176.453974
975.890786,227,3176.65398
1076.886716,273,3176.887266
850.784151,210,3177.063784
768.476365,194,3177.229395
1124.949696,260,3177.451774
1205.63278,260,3177.666384
643.612147,191,3177.813226
492.770351,166,3177.937719
1235.959503,286,3178.092074
1085.600572,242,3178.212698
1122.843476,280,3178.351359
1114.295716,247,3178.474172
1140.147385,256,3178.601202
1337.79261,305,3178.752626
1290.95637,299,3178.901505
1445.633302,310,3179.055438
1028.214175,234,3179.171617
1112.952696,279,3179.30996
1163.852047,264,3179.442527
1231.32065,285,3179.586848
1154.479928,261,3179.719522
1241.330116,287,3179.86496
1150.207641,268,3180.000946
1123.700968,247,3180.126578
1167.570455,272,3180.264351
1013.069015,232,3180.382027
1094.907347,244,3180.505961
1152.773165,259,3180.637285
1765.163916,343,3180.811075
1096.951979,244,3180.934871
1199.366258,278,3181.075474
1163.169841,276,3181.214967
1156.030745,276,3181.354548
1082.096675,276,3181.494523
1214.228266,282,3181.6375
1126.157863,250,3181.766754
1150.407954,260,3181.917581
1071.944953,275,3182.094663
1142.823944,255,3182.242965
1161.318054,263,3182.394633
1281.882538,294,3182.5645
1405.247753,309,3182.740579
1297.56227,294,3182.908332
1166.567642,275,3183.064712
1225.912135,284,3183.226393
1161.574337,262,3183.379527
1193.363912,286,3183.537059
1043.687348,237,3183.659755
1220.046936,294,3183.806009
1265.886558,291,3183.955102
1184.669214,278,3184.097607
1428.382452,306,3184.253509
1161.63147,269,3184.387198
1145.570421,253,3184.514915
1229.846786,289,3184.65819
1170.833621,268,3184.791174
1471.186947,311,3184.949319
1168.729397,269,3185.082768
1157.317817,265,3186.098691
1308.723648,280,3186.334096
988.369582,243,3186.535867
1174.589733,247,3186.741877
840.954037,206,3186.911289
2329.853949,402,3187.214848
1030.690209,215,3187.37308
1034.572664,248,3187.648083
1032.328678,248,3187.77248
1045.695994,249,3187.898853
1054.151941,268,3188.03493
1094.318735,256,3188.166006
1539.54773,298,3188.314161
1051.922855,250,3188.438361
1093.667426,270,3188.572194
1172.566499,276,3188.709026
1181.115032,277,3188.846689
1054.532085,267,3188.979154
1137.044349,274,3189.118207
1298.459433,285,3189.260881
1033.790157,248,3189.385752
1182.498313,277,3189.523803
1131.22752,259,3189.655631
1113.031161,256,3189.783345
1305.55297,286,3189.925331
1107.181938,255,3190.053218
1303.380766,286,3190.195405
1268.550293,283,3190.336078
1113.527389,255,3190.46261
1264.454734,283,3190.602932
1075.481007,270,3190.736854
1093.72176,266,3190.869036
1257.41865,288,3191.011819
1074.73211,252,3191.137092
1065.150551,251,3191.261974
1318.473972,278,3191.400084
1073.034325,252,3191.525496
1354.40468,289,3191.669042
1193.183092,278,3191.807842
1093.147104,270,3191.943727
1136.389777,274,3192.097945
1269.477384,284,3192.241312
1595.935936,303,3192.395353
1058.00112,282,3192.538977
1256.654571,278,3192.680261
1050.022974,250,3192.807386
1188.651584,278,3192.94876
1479.378075,294,3193.098101
1036.07317,248,3193.224356
1296.951269,279,3193.365524
1044.471862,249,3193.492686
1321.630649,284,3193.634943
1126.366496,273,3193.770955
1064.486798,268,3193.906012
1321.168126,287,3194.049798
999.925106,276,3194.190332
1551.221035,299,3194.339514
1671.299902,330,3195.26421
1267.567277,272,3195.46474
1232.933538,258,3195.654982
1250.457587,294,3195.871072
971.980095,233,3196.043931
628.412831,193,3196.185579
1076.378739,245,3196.366864
1266.333388,286,3196.695492
1275.251099,286,3196.838592
1277.943701,287,3196.981164
1228.886737,292,3197.128078
1259.786607,286,3197.274626
1250.573026,284,3197.416545
1244.033189,289,3197.561946
1228.046688,289,3197.706182
1241.599288,283,3197.846475
1241.251344,295,3197.993283
1262.102821,287,3198.136397
1258.76699,284,3198.277869
1259.596775,284,3198.4196
1248.945019,287,3198.56642
1252.814983,284,3198.709131
1260.03903,286,3198.852294
1240.356081,294,3198.999002
1277.50795,289,3199.142978
1250.987097,287,3199.286031
1257.932842,287,3199.429376
1234.473095,295,3199.577031
1242.385037,286,3199.720883
1252.964642,284,3199.863159
1254.204376,285,3200.006949
1254.524703,286,3200.14987
1248.715466,296,3200.299267
1240.983874,294,3200.448094
1262.297929,285,3200.591219
1271.144514,287,3200.734329
1239.502131,297,3200.883009
1248.772718,298,3201.035105
1239.812233,288,3201.182357
1290.746182,288,3201.326952
1319.96699,290,3201.472556
1243.42048,288,3201.617361
1300.98247,288,3201.760934
1260.374,287,3201.904481
1250.211792,286,3202.048244
1288.864548,287,3202.191147
1236.492145,291,3202.337921
1249.109248,296,3202.486055
1273.894075,287,3202.628696
1244.861052,295,3202.788237
1239.775039,297,3202.943505
1252.609302,284,3203.095749
1241.206651,298,3203.259044
1253.2108,284,3203.401165
1236.837314,285,3203.559591
1249.202467,287,3203.706744
1258.068485,286,3203.860899
1188.372513,258,3204.770992
1103.701299,263,3204.994951
660.610679,178,3205.144316
1048.86111,267,3205.381215
974.063926,228,3205.590377
1081.011231,247,3205.839497
1086.356261,252,3206.093205
1250.671631,261,3206.309524
1169.11293,260,3206.554949
920.884603,231,3206.70867
1123.847242,250,3206.85562
1093.324244,251,3206.985483
1120.877671,257,3207.119226
1065.987531,247,3207.248318
1223.758023,270,3207.393612
1088.937477,252,3207.528816
1044.413847,244,3207.66327
1168.792333,262,3207.807982
1215.20494,269,3207.9428
865.11842,225,3208.055604
876.463792,226,3208.169207
1149.151027,260,3208.300023
864.901865,225,3208.412907
1241.204502,274,3208.550466
1153.524864,258,3208.67994
1109.729097,253,3208.8072
857.181707,225,3208.920262
1139.6215,255,3209.04821
882.599124,227,3209.163134
1118.720548,250,3209.291495
1158.508316,259,3209.428169
1141.093412,256,3209.566143
1225.613601,271,3209.706732
888.564754,228,3209.821373
1008.664796,241,3209.942558
1039.798384,244,3210.065478
1146.922048,260,3210.196635
1149.977016,261,3210.328072
1184.133651,263,3210.460123
862.94054,225,3210.573039
900.235727,229,3210.688023
1065.320381,246,3210.81178
1102.922059,254,3210.93991
936.613345,233,3211.059758
1030.845866,243,3211.185717
893.129133,228,3211.304626
1086.833425,253,3211.432138
1264.505757,279,3211.572568
1115.585547,249,3211.6982
1145.789716,258,3211.828568
1172.828719,261,3211.959696
1167.122691,261,3212.090972
1242.526288,274,3212.230041
1244.529429,274,3212.367583
1125.28268,251,3212.494432
1094.917813,253,3212.622023
1119.636395,258,3212.751743
1120.774326,250,3212.877265
1026.689477,239,3213.856576
1422.959087,328,3214.132165
1010.499707,270,3214.355053
1171.825118,273,3214.563715
1171.862204,277,3214.769872
771.513927,191,3214.911254
922.153217,230,3215.082281
943.98938,256,3215.401059
1004.642913,256,3215.530119
948.495348,257,3215.659676
988.599063,245,3215.782904
943.058825,250,3215.908973
968.075851,260,3216.040688
980.504555,249,3216.16876
974.35993,251,3216.298585
972.012581,260,3216.429413
974.266911,259,3216.56009
965.708004,258,3216.691671
955.878308,258,3216.823357
981.372876,254,3216.951691
970.62725,250,3217.085789
968.332124,258,3217.232687
974.832752,250,3217.359052
954.705305,251,3217.485669
992.647665,262,3217.617756
952.81697,258,3217.748346
988.645662,250,3217.893862
974.591466,259,3218.054404
977.070376,252,3218.243409
986.592799,249,3218.424335
966.076813,258,3218.600585
953.214482,252,3218.765501
952.742434,258,3218.933637
961.833032,256,3219.105839
974.604805,251,3219.27459
920.282463,252,3219.444248
961.316284,257,3219.622226
966.633874,258,3219.796078
972.213636,258,3219.968655
967.414045,249,3220.135059
950.72466,257,3220.306813
984.863934,258,3220.464067
965.874006,260,3220.612468
963.906478,252,3220.754728
975.502505,259,3220.892348
972.696811,255,3221.02043
954.742042,251,3221.146176
969.534817,254,3221.273988
963.754348,258,3221.403755
962.432844,252,3221.530476
1011.664021,249,3221.655522
960.816786,252,3221.785976
980.476276,260,3221.91989
973.966036,260,3222.054103
1022.319781,251,3222.181105
961.639512,261,3222.317744
995.942139,261,3222.449871
968.926838,255,3223.434158
1169.008312,273,3223.661613
1095.021789,274,3223.893092
1318.913467,300,3224.151085
1038.976209,238,3224.352134
1069.298487,267,3224.580355
1093.995362,268,3224.805631
1053.478349,281,3225.094641
1038.96879,277,3225.235575
1333.748101,308,3225.393102
1052.146265,283,3225.537201
1392.051682,316,3225.697288
1043.148412,278,3225.839718
1036.409142,280,3225.981342
1047.300226,288,3226.127692
1049.576456,287,3226.272613
1049.045741,282,3226.418772
1039.974921,281,3226.563112
1044.464068,278,3226.703818
1050.731524,285,3226.849638
1392.637167,314,3227.008777
1052.142812,283,3227.150994
1047.982828,287,3227.297286
1029.908012,276,3227.436228
1048.479483,286,3227.580112
1050.339646,287,3227.725422
1037.494141,277,3227.865564
1057.879604,291,3228.012005
1056.121864,282,3228.15445
1050.947156,283,3228.297891
1042.97409,280,3228.439572
1425.721829,317,3228.599849
1038.51578,280,3228.741137
1054.96391,288,3228.886997
1052.171896,284,3229.0322
1035.821174,277,3229.172763
1455.318953,319,3229.334657
1056.81292,281,3229.476936
1050.390702,286,3229.622315
1050.890787,281,3229.76424
1046.420163,283,3229.908587
1049.507605,280,3230.050206
1044.337365,285,3230.194227
1039.036319,281,3230.337281
1416.251037,312,3230.495826
1051.127306,281,3230.640425
1041.09007,277,3230.783601
1045.786157,280,3230.925908
1043.183636,285,3231.069676
1042.605258,286,3231.213691
1051.463519,287,3231.358468
1271.881947,301,3231.511006
1052.025369,283,3231.654837
1049.655057,287,3231.800733
1054.634736,290,3231.94734
1053.523439,287,3232.095862
1044.904779,279,3232.25516
1028.271747,280,3233.329607
1340.015949,343,3233.624644
1054.515558,271,3233.871288
935.331082,222,3234.066101
1342.0766,282,3234.306701
1357.56293,305,3234.592919
1183.318104,264,3234.835032
505.833511,163,3235.015073
506.7125,163,3235.117639
1033.366835,242,3235.263923
881.702849,227,3235.40208
690.665938,200,3235.516375
508.013929,163,3235.602993
550.654942,174,3235.689917
847.143433,219,3235.799555
973.534336,233,3235.917777
690.871318,199,3236.02486
980.156576,239,3236.155669
691.05253,200,3236.265764
468.590696,154,3236.351947
626.764455,189,3236.461177
589.670734,182,3236.563785
973.13405,234,3236.694602
684.386959,198,3236.802803
490.786082,159,3236.883991
1012.47808,241,3237.007054
528.108037,168,3237.097614
634.636209,190,3237.20061
1044.207961,246,3237.326921
855.836471,220,3237.438026
1019.32854,250,3237.563758
447.934857,149,3237.638812
667.739009,196,3237.737736
898.123822,232,3237.854915
933.131356,233,3237.97192
568.125661,178,3238.060937
995.942456,236,3238.180387
684.360455,199,3238.282509
491.619892,159,3238.364483
956.091979,231,3238.482523
432.071464,145,3238.556991
424.703421,143,3238.631085
939.196312,231,3238.749587
984.733155,234,3238.870243
662.121397,194,3238.97036
545.861723,173,3239.059665
664.957124,195,3239.159442
998.734058,242,3239.28354
1022.322105,242,3239.40735
1006.161748,238,3239.528757
950.107417,230,3239.646019
803.310718,214,3239.754858
811.553673,221,3239.867707
423.385297,143,3239.941386
649.412649,192,3240.041175
679.556169,198,3240.140332
846.718158,219,3240.249605
367.370985,130,3241.038727
1142.845164,293,3241.255431
971.423642,221,3241.418614
945.247867,230,3241.600544
1338.481025,279,3241.848215
1479.548539,288,3242.150867
1073.079014,255,3242.437449
1277.139622,287,3242.725992
735.349644,185,3242.917602
1228.409343,249,3243.05726
1136.19725,236,3243.19019
844.605601,199,3243.302881
1183.835556,243,3243.440139
1067.369231,228,3243.583843
1204.753543,246,3243.726451
1144.195662,237,3243.860469
1044.918839,226,3243.991141
1000.86327,220,3244.119668
1126.125942,235,3244.255588
676.919053,178,3244.357695
1040.843353,225,3244.481633
741.093241,186,3244.578489
854.026793,201,3244.679287
974.954363,217,3244.787673
941.021072,212,3244.893471
858.527848,202,3244.994274
662.368539,174,3245.080924
676.003392,178,3245.169751
681.339236,177,3245.257987
971.410231,216,3245.365732
681.909307,177,3245.456971
1097.970629,232,3245.574944
684.562903,180,3245.66636
681.869933,177,3245.755355
1271.778227,256,3245.88366
1234.689425,250,3246.00918
1104.236262,232,3246.125542
1145.669583,237,3246.245292
886.041933,205,3246.349169
955.440495,214,3246.456658
686.10514,177,3246.545564
795.000132,192,3246.647007
806.190342,194,3246.747839
1023.208112,223,3246.863248
1014.766617,221,3246.97456
993.245101,219,3247.087217
999.976569,220,3247.200063
1080.653694,238,3247.325222
850.764598,201,3247.428765
978.582131,218,3247.543883
1208.582943,246,3247.667513
1163.998856,240,3247.787738
1098.795783,232,3247.90382
1002.939699,221,3248.01469
1268.967191,255,3248.143208
931.653511,211,3248.250378
1026.020218,223,3248.362354
681.455822,178,3248.452601
522.987628,159,3249.264956
945.3769,229,3249.435374
869.278369,220,3249.597672
951.933797,238,3249.773677
1273.47457,290,3249.987815
982.29923,241,3250.168487
1081.551414,276,3250.375489
1073.710413,274,3250.607979
1063.543048,248,3250.860336
1152.051884,267,3251.025002
1148.700785,263,3251.178751
1134.992634,261,3251.323555
1139.128636,263,3251.459119
1086.40753,250,3251.587102
1087.707129,251,3251.735857
1060.278159,248,3251.869116
1148.412775,263,3252.009465
1150.202973,264,3252.156251
1075.424461,250,3252.298048
1108.246445,253,3252.440301
1141.433292,260,3252.585329
1086.142875,250,3252.725849
1141.476119,263,3252.865065
1156.683211,267,3252.998799
1078.905306,250,3253.136895
1101.628371,252,3253.279639
1151.483714,265,3253.422595
1149.742293,265,3253.556365
1052.342735,247,3253.680408
1162.718278,268,3253.815185
1058.377675,248,3253.939703
1138.224523,263,3254.07123
1149.197389,267,3254.205813
1052.967145,247,3254.330362
1076.968038,250,3254.456412
1148.937158,262,3254.59035
1147.229068,264,3254.73149
1063.456856,248,3254.855808
1142.637042,264,3254.988587
1162.080268,268,3255.123596
1149.169558,266,3255.266027
1063.838746,248,3255.395584
1127.665813,260,3255.528534
1154.518345,262,3255.65976
1153.732834,261,3255.79175
1158.461815,261,3255.924134
1069.105751,249,3256.050724
1120.586475,255,3256.17843
1080.22251,250,3256.30483
1092.073459,251,3256.430955
1102.283714,252,3256.558508
1078.021106,250,3256.684543
1112.113149,254,3256.813266
1125.774073,258,3256.943304
1096.066188,251,3257.072985
1074.288561,249,3257.200686
1142.053806,263,3257.336198
1086.188109,250,3257.464768
946.609407,241,3258.343229
1215.895806,272,3258.548389
1022.003377,282,3258.760147
978.239016,247,3258.950216
840.593238,226,3259.129345
1195.812667,258,3259.33926
1067.914224,247,3259.540316
1234.842576,271,3259.907182
1211.325242,290,3260.056035
1253.029876,291,3260.204657
1180.307718,268,3260.34225
1119.096626,261,3260.476163
1193.075317,277,3260.617506
1301.113479,272,3260.758256
1179.088887,267,3260.895756
1128.676573,261,3261.028951
1270.686743,285,3261.171484
1237.985838,289,3261.317504
1219.635952,280,3261.457948
1172.252794,267,3261.592363
1131.866824,283,3261.73589
1227.526651,280,3261.876418
1212.925735,288,3262.021322
1227.757695,280,3262.161576
1226.697507,281,3262.302175
1230.232963,281,3262.442765
1268.676601,294,3262.589198
1230.933113,283,3262.730942
1260.840584,293,3262.879085
1245.894059,283,3263.020489
1283.086939,283,3263.161759
1285.978066,284,3263.30405
1214.250269,281,3263.444985
1163.751945,272,3263.581405
